2024-03-09 14:18:56.143 | INFO     | __main__:bot_message_input_datas:81 - State
2024-03-09 18:19:52.975 | INFO     | __main__:bot_message_input_datas:82 - State
2024-03-09 18:20:04.136 | INFO     | __main__:fruits:112 - Add row
2024-03-09 18:20:04.137 | INFO     | __main__:fruits:115 - Clear state
2024-03-09 18:20:18.063 | INFO     | __main__:fruits:112 - Add row
2024-03-09 18:20:18.064 | INFO     | __main__:fruits:115 - Clear state
2024-03-09 18:22:11.315 | INFO     | __main__:bot_message_input_datas:82 - State
2024-03-09 18:22:23.485 | INFO     | __main__:fruits:113 - Add row
2024-03-09 18:22:23.485 | INFO     | __main__:fruits:116 - Clear state
2024-03-09 18:22:32.615 | INFO     | __main__:fruits:113 - Add row
2024-03-09 18:22:32.616 | INFO     | __main__:fruits:116 - Clear state
2024-03-09 18:23:33.901 | INFO     | __main__:bot_message_input_datas:82 - State
2024-03-09 18:23:46.338 | INFO     | __main__:fruits:113 - Add row
2024-03-09 18:23:46.339 | INFO     | __main__:fruits:116 - Clear state
2024-03-09 18:26:09.409 | INFO     | __main__:fruits:113 - Add row
2024-03-09 18:26:09.410 | INFO     | __main__:fruits:116 - Clear state
2024-03-09 18:27:37.772 | INFO     | __main__:bot_message_input_datas:82 - State
2024-03-09 18:27:50.185 | INFO     | __main__:fruits:113 - Add row
2024-03-09 18:27:50.186 | INFO     | __main__:fruits:116 - Clear state
2024-03-09 18:28:36.993 | INFO     | __main__:bot_message_input_datas:82 - State
2024-03-09 18:28:47.466 | INFO     | __main__:fruits:112 - Add row
2024-03-09 18:28:47.467 | INFO     | __main__:fruits:115 - Clear state
2024-03-09 18:29:00.627 | INFO     | __main__:fruits:112 - Add row
2024-03-09 18:29:00.628 | INFO     | __main__:fruits:115 - Clear state
2024-03-09 19:36:56.181 | INFO     | __main__:bot_message_input_datas:82 - State
2024-03-09 19:38:17.852 | INFO     | __main__:fruits:112 - Add row
2024-03-09 19:38:17.852 | INFO     | __main__:fruits:115 - Clear state
2024-03-09 19:38:20.031 | INFO     | __main__:fruits:112 - Add row
2024-03-09 19:38:20.031 | INFO     | __main__:fruits:115 - Clear state
2024-03-09 19:38:22.176 | INFO     | __main__:fruits:112 - Add row
2024-03-09 19:38:22.177 | INFO     | __main__:fruits:115 - Clear state
2024-03-09 19:38:54.710 | INFO     | __main__:bot_message_input_datas:82 - State
2024-03-09 19:39:19.958 | INFO     | __main__:fruits:112 - Add row
2024-03-09 19:39:19.958 | INFO     | __main__:fruits:115 - Clear state
2024-03-09 20:46:27.876 | INFO     | __main__:bot_message_input_datas:96 - State
2024-03-09 20:47:01.454 | INFO     | __main__:fruits:126 - Add row
2024-03-09 20:47:01.454 | INFO     | __main__:fruits:128 - Clear state
2024-03-09 20:50:07.013 | INFO     | __main__:bot_message_input_datas:96 - State
2024-03-09 20:50:18.154 | INFO     | __main__:fruits:126 - Add row
2024-03-09 20:50:18.155 | INFO     | __main__:fruits:128 - Clear state
2024-03-09 20:54:10.563 | INFO     | __main__:bot_message_input_datas:96 - State
2024-03-09 20:55:27.413 | INFO     | __main__:fruits:126 - Add row
2024-03-09 20:55:27.414 | INFO     | __main__:fruits:128 - Clear state
2024-03-09 20:59:40.594 | INFO     | __main__:bot_message_input_datas:96 - State
2024-03-09 20:59:59.699 | INFO     | __main__:fruits:126 - Add row
2024-03-09 20:59:59.699 | INFO     | __main__:fruits:128 - Clear state
2024-03-09 21:20:05.497 | INFO     | __main__:bot_message_input_datas:96 - State
2024-03-09 21:22:44.305 | INFO     | __main__:bot_message_input_datas:96 - State
2024-03-09 21:26:18.474 | INFO     | __main__:bot_message_input_datas:96 - State
2024-03-09 21:26:29.432 | INFO     | __main__:fruits:126 - Add row
2024-03-09 21:26:29.432 | INFO     | __main__:fruits:128 - Clear state
2024-03-09 21:27:51.191 | INFO     | __main__:bot_message_input_datas:96 - State
2024-03-09 21:28:03.222 | INFO     | __main__:fruits:126 - Add row
2024-03-09 21:28:03.223 | INFO     | __main__:fruits:128 - Clear state
2024-03-09 21:29:41.426 | INFO     | __main__:bot_message_input_datas:96 - State
2024-03-09 21:29:53.117 | INFO     | __main__:fruits:126 - Add row
2024-03-09 21:29:53.117 | INFO     | __main__:fruits:128 - Clear state
2024-03-09 21:31:22.980 | INFO     | __main__:bot_message_input_datas:101 - State
2024-03-09 21:31:31.369 | INFO     | __main__:bot_message_input_datas:101 - State
2024-03-09 21:36:18.221 | INFO     | __main__:bot_message_input_datas:101 - State
2024-03-09 21:36:30.813 | INFO     | __main__:bot_message_input_datas:101 - State
2024-03-09 21:36:58.530 | INFO     | __main__:bot_message_input_datas:101 - State
2024-03-09 21:38:25.712 | INFO     | __main__:bot_message_input_datas:101 - State
2024-03-09 21:43:24.464 | INFO     | __main__:bot_message_input_datas:101 - State
2024-03-09 21:44:08.327 | INFO     | __main__:bot_message_input_datas:101 - State
2024-03-09 21:45:38.666 | INFO     | __main__:bot_message_input_datas:101 - State
2024-03-09 22:16:06.571 | INFO     | __main__:bot_message_input_datas:95 - State
2024-03-09 22:16:17.737 | INFO     | __main__:fruits:125 - Add row
2024-03-09 22:16:17.737 | INFO     | __main__:fruits:127 - Clear state
2024-03-09 22:25:53.837 | INFO     | __main__:bot_message_input_datas:95 - State
2024-03-09 22:44:15.684 | INFO     | __main__:bot_message_input_datas:95 - State
2024-03-09 22:44:15.685 | INFO     | __main__:bot_message_input_datas:95 - State
2024-03-09 22:48:42.083 | INFO     | __main__:bot_message_input_datas:95 - State
2024-03-09 22:49:56.448 | INFO     | __main__:bot_message_input_datas:95 - State
2024-03-09 22:51:53.122 | INFO     | __main__:bot_message_input_datas:95 - State
2024-03-09 22:54:43.375 | INFO     | __main__:bot_message_input_datas:95 - State
2024-03-09 23:14:41.739 | INFO     | __main__:bot_message_input_datas:96 - State
2024-03-10 09:46:02.843 | INFO     | __main__:bot_message_input_datas:96 - State
2024-03-10 09:51:04.898 | INFO     | __main__:bot_message_input_datas:96 - State
2024-03-10 09:51:21.995 | INFO     | __main__:fruits:126 - Add row
2024-03-10 09:51:21.996 | INFO     | __main__:fruits:128 - Clear state
2024-03-10 09:51:38.992 | INFO     | __main__:fruits:126 - Add row
2024-03-10 09:51:38.993 | INFO     | __main__:fruits:128 - Clear state
2024-03-10 10:20:27.347 | INFO     | __main__:bot_message_input_datas:96 - State
2024-03-10 11:24:07.352 | INFO     | __main__:bot_message_input_datas:96 - State
2024-03-10 12:03:07.325 | INFO     | __main__:bot_message_input_datas:96 - State
2024-03-10 12:03:21.671 | INFO     | __main__:fruits:126 - Add row
2024-03-10 12:03:21.672 | INFO     | __main__:fruits:128 - Clear state
2024-03-10 12:03:35.984 | INFO     | __main__:fruits:126 - Add row
2024-03-10 12:03:35.985 | INFO     | __main__:fruits:128 - Clear state
2024-03-10 12:31:40.555 | INFO     | __main__:bot_message_input_datas:96 - State
2024-03-10 12:42:31.149 | INFO     | __main__:bot_message_input_datas:96 - State
2024-03-10 12:43:22.749 | INFO     | __main__:bot_message_input_datas:96 - State
2024-03-10 12:43:31.843 | INFO     | __main__:bot_message_input_datas:96 - State
2024-03-10 12:43:47.297 | INFO     | __main__:fruits:126 - Add row
2024-03-10 12:43:47.298 | INFO     | __main__:fruits:128 - Clear state
2024-03-10 12:48:41.327 | INFO     | __main__:bot_message_input_datas:96 - State
2024-03-10 12:59:25.947 | INFO     | __main__:bot_message_input_datas:96 - State
2024-03-10 13:24:25.185 | INFO     | __main__:bot_message_input_datas:96 - State
2024-03-10 13:24:47.437 | INFO     | __main__:fruits:126 - Add row
2024-03-10 13:24:47.437 | INFO     | __main__:fruits:128 - Clear state
